,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
834,mukuiyaR,RMT,229937638,1129777748678008834,/mukuiyaR/status/1129777748678008834,2019-05-18 15:56:20,1558194980,"Safaricom Home Fibre is mathogothanio nowadays, nkt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> is mathogothanio nowadays, nkt</p>",[],[],False,[],,1,0,0,False,False,,[]
835,nthokimutua,Sharon,857189280615194624,1129768929726017537,/nthokimutua/status/1129768929726017537,2019-05-18 15:21:17,1558192877,@Safaricom_Care your home fibre people have been coming to connect me since 2pm. Still not here. You're holding me hostage in my own house. What's up?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> your <strong>home</strong> <strong>fibre</strong> people have been coming to connect me since 2pm. Still not here. You're holding me hostage in my own house. What's up?</p>",[],[],False,[],,0,0,1,True,False,,[]
836,nayeonnz,-,1077937599400927234,1129748518946705408,/nayeonnz/status/1129748518946705408,2019-05-18 14:00:11,1558188011,Safaricom_Care http://hi.my  home fibre has no internet access for the past 24hours and it's paid up till 4th June.account number 11126634,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong>_Care <a class=""twitter-timeline-link"" data-expanded-url=""http://hi.my"" dir=""ltr"" href=""https://t.co/uSAUsP7S6p"" rel=""nofollow noopener"" target=""_blank"" title=""http://hi.my""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">hi.my</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <strong>home</strong> <strong>fibre</strong> has no internet access for the past 24hours and it's paid up till 4th June.account number 11126634</p>",['http://hi.my'],[],False,[],,0,0,0,False,False,,[]
837,Mimwama,Marangu M. M. M #4,714702965,1129739728704741377,/Mimwama/status/1129739728704741377,2019-05-18 13:25:15,1558185915,"@Safaricom_Care Get your Mobile and Fibre needs met with FIBRE PLUS! For sh3400 get 5mbps speeds, 100 Minutes, unlimited SMS & 2GB To upgrade dial *400*2# or visit the Home app...
IS THIS A ONE OFFER or A PERMANENT tariff regime?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> Get your Mobile and <strong>Fibre</strong> needs met with <strong>FIBRE</strong> PLUS! For sh3400 get 5mbps speeds, 100 Minutes, unlimited SMS &amp; 2GB To upgrade dial *400*2# or visit the <strong>Home</strong> app...
IS THIS A ONE OFFER or A PERMANENT tariff regime?</p>",[],[],False,[],,0,0,1,True,False,,[]
838,femmerouge,Lynda Oluoch,35752243,1129736779643277312,/femmerouge/status/1129736779643277312,2019-05-18 13:13:32,1558185212,@Safaricom_Care http://hi.my  home fibre has no internet access for the past 24hours and it's paid up till 4th June.account number 11126634,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://hi.my"" dir=""ltr"" href=""https://t.co/QK6slnh73W"" rel=""nofollow noopener"" target=""_blank"" title=""http://hi.my""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">hi.my</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <strong>home</strong> <strong>fibre</strong> has no internet access for the past 24hours and it's paid up till 4th June.account number 11126634</p>",['http://hi.my'],[],False,[],,0,0,1,True,False,,[]
839,Pancwise,Pancras,24727465,1129635973946642432,/Pancwise/status/1129635973946642432,2019-05-18 06:32:58,1558161178,Safaricom Home Fibre Account 11148716.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> Account 11148716.</p>",[],[],False,[],,0,0,1,True,True,1129614717343928320,"[{'screen_name': 'SafaricomPLC', 'user_id': '117685967'}]"
840,Olez,Olé,33238631,1129607557146923008,/Olez/status/1129607557146923008,2019-05-18 04:40:03,1558154403,@Safaricom_Care your home fibre service is  pic.twitter.com/bbgttnkGQL,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> your <strong>home</strong> <strong>fibre</strong> service is <img alt=""🚮"" aria-label=""Emoji: Simbol letak sampah di tempatnya"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6ae.png"" title=""Simbol letak sampah di tempatnya""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/bbgttnkGQL"">pic.twitter.com/bbgttnkGQL</a></p>",[],[],True,['https://pbs.twimg.com/media/D60sFAwW4AI32Wr.jpg'],,11,9,3,True,False,,[]
841,Olez,Olé,33238631,1129605139357151233,/Olez/status/1129605139357151233,2019-05-18 04:30:26,1558153826,Safaricom Home fibre has become a gentrified Zuku.... Bure sana,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong> <strong>Home</strong> <strong>fibre</strong> has become a gentrified Zuku.... Bure sana</p>",[],[],False,[],,153,82,34,True,False,,[]
842,_denis001,Elvis Denis,996673585933635584,1129523696815792130,/_denis001/status/1129523696815792130,2019-05-17 23:06:49,1558134409,"@SafaricomPLC @Safaricom_Care @bobcollymore Kindly reset my home fibre router. Can't access my username and password. Kindly but urgently
0722901825","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""96399121"" dir=""ltr"" href=""/bobcollymore""><s>@</s><b>bobcollymore</b></a> Kindly reset my <strong>home</strong> <strong>fibre</strong> router. Can't access my username and password. Kindly but urgently
0722901825</p>",[],[],False,[],,0,0,1,True,False,,[]
843,BenOmol,Ben Omol,403521356,1129505474892705792,/BenOmol/status/1129505474892705792,2019-05-17 21:54:25,1558130065,@SafaricomPLC I have a Bigbox at home where there is no Safaricom home fibre! The bundle can’t even last 4 days. Can we have better monthly bundles on the Bigbox? It doesn’t make sense for internet to drop after 4 days at home. @Safaricom_Care,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> I have a Bigbox at <strong>home</strong> where there is no <strong>Safaricom</strong> <strong>home</strong> <strong>fibre</strong>! The bundle can’t even last 4 days. Can we have better monthly bundles on the Bigbox? It doesn’t make sense for internet to drop after 4 days at <strong>home</strong>. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a></p>",[],[],False,[],,0,0,2,True,False,,[]
844,mjaggy,Snr. Chief,112413496,1129422695018434560,/mjaggy/status/1129422695018434560,2019-05-17 16:25:28,1558110328,@Safaricom_Care home fibre internet outage at south B since 3 hrs ago. Kindly assist with an update,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <strong>home</strong> <strong>fibre</strong> internet outage at south B since 3 hrs ago. Kindly assist with an update</p>",[],[],False,[],,1,0,1,True,False,,[]
845,Safaricom_Care,Safaricom Care,320662182,1129421289406509059,/Safaricom_Care/status/1129421289406509059,2019-05-17 16:19:53,1558109993,Dial *400# and select Get Safaricom Home Fibre Gerald. We will get in touch and help get you connected asap.^TY,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dial *400# and select Get <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> Gerald. We will get in touch and help get you connected asap.^TY</p>",[],[],False,[],,0,0,0,False,True,1129412567917629441,"[{'screen_name': 'gerald_onyango', 'user_id': '1272800016'}]"
846,maggynduati,Maggie Nduati,306744149,1129420392005799939,/maggynduati/status/1129420392005799939,2019-05-17 16:16:19,1558109779,"Yesterday it was Mpesa, today it's home fibre. Whatever is eating up Safaricom. You need to get it together.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yesterday it was Mpesa, today it's <strong>home</strong> <strong>fibre</strong>. Whatever is eating up <strong>Safaricom</strong>. You need to get it together.</p>",[],[],False,[],,0,0,0,False,False,,[]
847,GraceKarigi,Gracie,599541294,1129418707162341376,/GraceKarigi/status/1129418707162341376,2019-05-17 16:09:38,1558109378,Who can provide better internet services? Am tired of @Safaricom_Care Home Fibre!! Home fibre yet only registered line can call 400?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Who can provide better internet services? Am tired of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <strong>Home</strong> <strong>Fibre</strong>!! <strong>Home</strong> <strong>fibre</strong> yet only registered line can call 400?</p>",[],[],False,[],,0,0,0,False,False,,[]
848,quincarren,quincarren,1248644618,1129379261230538769,/quincarren/status/1129379261230538769,2019-05-17 13:32:53,1558099973,@Safaricom_Care fibre to home in Kisumu has been crappy lately. What is going on guys????,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <strong>fibre</strong> to <strong>home</strong> in Kisumu has been crappy lately. What is going on guys????</p>",[],[],False,[],,0,0,1,True,False,,[]
849,vickalugah,Victor Alugah,2453753502,1129360136563306496,/vickalugah/status/1129360136563306496,2019-05-17 12:16:53,1558095413,"#FridayFeeling
#FridayMotivation #FridayThoughts #Juventus
#Uber #NSSF
#Erick Omondi
#ChurchillShowRuiru
#HudumaNamba #HudumaNumber
#JumiaFoodKE
#Showmax 
Faster & reliable internet Speeds
#Kenyans
Safaricom Home fibre ,Bonanza deals https://twitter.com/vickalugah/status/1121813863475941376 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FridayFeeling?src=hash""><s>#</s><b>FridayFeeling</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FridayMotivation?src=hash""><s>#</s><b>FridayMotivation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FridayThoughts?src=hash""><s>#</s><b>FridayThoughts</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Juventus?src=hash""><s>#</s><b>Juventus</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Uber?src=hash""><s>#</s><b>Uber</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NSSF?src=hash""><s>#</s><b>NSSF</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Erick?src=hash""><s>#</s><b>Erick</b></a> Omondi
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ChurchillShowRuiru?src=hash""><s>#</s><b>ChurchillShowRuiru</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HudumaNamba?src=hash""><s>#</s><b>HudumaNamba</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HudumaNumber?src=hash""><s>#</s><b>HudumaNumber</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JumiaFoodKE?src=hash""><s>#</s><b>JumiaFoodKE</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Showmax?src=hash""><s>#</s><b>Showmax</b></a> 
Faster &amp; reliable internet Speeds
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kenyans?src=hash""><s>#</s><b>Kenyans</b></a>
<strong>Safaricom</strong> <strong>Home</strong> <strong>fibre</strong> ,Bonanza deals <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/vickalugah/status/1121813863475941376"" dir=""ltr"" href=""https://t.co/yiK3GAuO6a"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/vickalugah/status/1121813863475941376""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/vickalugah/sta</span><span class=""invisible"">tus/1121813863475941376</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/vickalugah/status/1121813863475941376'],"['FridayFeeling', 'FridayMotivation', 'FridayThoughts', 'Juventus', 'Uber', 'NSSF', 'Erick', 'ChurchillShowRuiru', 'HudumaNamba', 'HudumaNumber', 'JumiaFoodKE', 'Showmax', 'Kenyans']",False,[],,2,1,0,False,False,,[]
850,kavzkaveni,💛Annette💛,1039081081,1129233060984184832,/kavzkaveni/status/1129233060984184832,2019-05-17 03:51:56,1558065116,Hey @SafaricomPLC are you still carrying out your safaricom home fibre today and tomorrow?  I was hoping it was a joke,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> are you still carrying out your <strong>safaricom</strong> <strong>home</strong> <strong>fibre</strong> today and tomorrow? <img alt=""😭"" aria-label=""Emoji: Muka menangis dengan kuat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Muka menangis dengan kuat""/><img alt=""😭"" aria-label=""Emoji: Muka menangis dengan kuat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Muka menangis dengan kuat""/><img alt=""😭"" aria-label=""Emoji: Muka menangis dengan kuat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Muka menangis dengan kuat""/> I was hoping it was a joke</p>",[],[],False,[],,1,0,1,True,False,,[]
